event_sequence,source_channel,source_event_exchange_time_ms,source_local_receive_ts_ns,candidate_age_seconds_at_eval,side,quote_px,bid,ask,spread_ticks,order_size_btc,same_side_top_qty_btc,same_side_top_order_count,top_depth_multiple_of_order,rolling_trade_count_last_3s,touch_trade_qty_btc,strict_trade_through_qty_btc,at_or_through_trade_qty_btc,required_depletion_qty_btc,queue_depletion_multiple,public_depletion_status,quality_bucket,dynamic_size_btc,allowed,skip_reason,bbo_history_count,bbo_history_span_ms,last_l2_age_ms,same_touch_bbo_count,bbo_history_status,freshness_source,touch_stability_ms,last_touch_change_ms,previous_top_qty,current_top_qty,reset_qty_delta,previous_order_count,current_order_count,reset_order_count_delta,top_reset_status,top_reset_reason,fresh_touch_evidence_status,fresh_touch_evidence_reason,fresh_touch_block_reason,queue_reset_block_reason,local_receive_ordering_status,exchange_time_ordering_status,inference_scope
177,trades,1784122380166,1784122380381320526,0.215521,buy,65440,65440,65441,1,0.005,7.42516,66,1485.032,6,0.00372,0,0.00372,7.43016,0.0005006621660906360024548596531,touched_quote_without_depletion,,0.00093,False,missing_same_side_strict_through_support,79,42379,478,5,same_touch_stable_enough,real_bbo_history_touch_stability,2633,1784122377533,8.0616,7.42516,-0.63644,66,66,0,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
178,l2Book,1784122380236,1784122380527635694,0.292038,buy,65440,65440,65441,1,0.005,7.28963,62,1457.926,6,0.00372,0,0.00372,7.29463,0.0005099641791290305334197896261,touched_quote_without_depletion,,0.00093,False,missing_same_side_strict_through_support,80,42927,0,6,same_touch_stable_enough,real_bbo_history_touch_stability,2703,1784122377533,8.0616,7.28963,-0.77197,66,62,-4,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
179,l2Book,1784122380741,1784122381195785927,0.455192,buy,65442,65442,65443,1,0.005,7.84229,59,1568.458,6,0,0.00372,0.00372,7.84729,0.0004740490029041873054264593254,strict_trade_through_seen_but_visible_top_not_depleted,,0.00093,False,missing_touch_freshness_or_queue_reset_evidence,81,43432,0,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,0,1784122380741,,7.84229,,,59,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
180,trades,1784122380943,1784122381196702244,0.253945,buy,65442,65442,65443,1,0.005,7.84229,59,1568.458,17,0,0.00372,0.00372,7.84729,0.0004740490029041873054264593254,strict_trade_through_seen_but_visible_top_not_depleted,,0.00093,False,missing_touch_freshness_or_queue_reset_evidence,81,43432,202,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,202,1784122380741,,7.84229,,,59,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
181,trades,1784122381020,1784122381363793185,0.344261,buy,65442,65442,65443,1,0.005,7.84229,59,1568.458,17,0,0.00372,0.00372,7.84729,0.0004740490029041873054264593254,strict_trade_through_seen_but_visible_top_not_depleted,,0.00093,False,outside_quality_a_b_queue_bands,81,43432,279,1,same_touch_stable_enough,real_bbo_history_touch_stability,279,1784122380741,,7.84229,,,59,,missing,no_prior_same_touch_bbo,pass,,,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
182,trades,1784122381224,1784122381472675059,0.24905,buy,65442,65442,65443,1,0.005,7.84229,59,1568.458,18,0,0.00372,0.00372,7.84729,0.0004740490029041873054264593254,strict_trade_through_seen_but_visible_top_not_depleted,,0.00093,False,outside_quality_a_b_queue_bands,81,43432,483,1,same_touch_stable_enough,real_bbo_history_touch_stability,483,1784122380741,,7.84229,,,59,,missing,no_prior_same_touch_bbo,pass,,,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
183,l2Book,1784122381280,1784122381617010736,0.337433,buy,65454,65454,65455,1,0.005,1.97772,25,395.544,18,0.03071,0.00372,0.03443,1.98272,0.01736503389283408650742414461,strict_trade_through_seen_but_visible_top_not_depleted,,0.005,False,missing_touch_freshness_or_queue_reset_evidence,82,43971,0,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,0,1784122381280,,1.97772,,,25,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
184,trades,1784122381345,1784122381617628556,0.272851,buy,65454,65454,65455,1,0.005,1.97772,25,395.544,19,0.03071,0.00372,0.03443,1.98272,0.01736503389283408650742414461,strict_trade_through_seen_but_visible_top_not_depleted,,0.005,False,missing_touch_freshness_or_queue_reset_evidence,82,43971,65,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,65,1784122381280,,1.97772,,,25,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
185,l2Book,1784122381826,1784122382164712541,0.339113,buy,65454,65454,65455,1,0.005,2.91851,33,583.702,19,0.03071,0.00372,0.03443,2.92351,0.01177693936398370451956723254,strict_trade_through_seen_but_visible_top_not_depleted,,0.002,False,outside_quality_a_b_queue_bands,83,44517,0,2,same_touch_stable_enough,real_bbo_history_touch_stability,546,1784122381280,1.97772,2.91851,0.94079,25,33,8,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
186,trades,1784122381893,1784122382165335624,0.272564,buy,65454,65454,65455,1,0.005,2.91851,33,583.702,20,0.03201,0.00372,0.03573,2.92351,0.01222161032457559577357354687,strict_trade_through_seen_but_visible_top_not_depleted,,0.002,False,outside_quality_a_b_queue_bands,83,44517,67,2,same_touch_stable_enough,real_bbo_history_touch_stability,613,1784122381280,1.97772,2.91851,0.94079,25,33,8,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
187,trades,1784122382023,1784122382346756743,0.324227,buy,65454,65454,65455,1,0.005,2.91851,33,583.702,24,0.03327,0.00372,0.03699,2.92351,0.01265259910176465960437966691,strict_trade_through_seen_but_visible_top_not_depleted,,0.002,False,outside_quality_a_b_queue_bands,83,44517,197,2,same_touch_stable_enough,real_bbo_history_touch_stability,743,1784122381280,1.97772,2.91851,0.94079,25,33,8,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
188,l2Book,1784122382361,1784122382607684936,0.247085,buy,65454,65454,65455,1,0.005,2.11622,26,423.244,22,0.03327,0.00372,0.03699,2.12122,0.01743807808713853348544705405,strict_trade_through_seen_but_visible_top_not_depleted,,0.002,False,outside_quality_a_b_queue_bands,84,45052,0,3,same_touch_stable_enough,real_bbo_history_touch_stability,1081,1784122381280,2.91851,2.11622,-0.80229,33,26,-7,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
189,l2Book,1784122382883,1784122383213215862,0.330637,buy,65453,65453,65454,1,0.005,2.3472,12,469.44,22,0,0.00372,0.00372,2.3522,0.001581498171924156109174389933,strict_trade_through_seen_but_visible_top_not_depleted,,0.00093,False,missing_touch_freshness_or_queue_reset_evidence,85,45574,0,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,0,1784122382883,,2.3472,,,12,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
190,trades,1784122383028,1784122383367154634,0.339578,buy,65453,65453,65454,1,0.005,2.3472,12,469.44,24,0,0.00372,0.00372,2.3522,0.001581498171924156109174389933,strict_trade_through_seen_but_visible_top_not_depleted,,0.00093,False,missing_touch_freshness_or_queue_reset_evidence,85,45574,145,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,145,1784122382883,,2.3472,,,12,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
191,l2Book,1784122383513,1784122383929503698,0.416919,buy,65453,65453,65456,3,0.005,0.60772,3,121.544,21,0,0,0,0.61272,0,not_depleted,,0.0,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,86,46204,0,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,0,1784122383513,,0.60772,,,3,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
192,trades,1784122383904,1784122384283314794,0.379745,buy,65453,65453,65456,3,0.005,0.60772,3,121.544,28,0,0.00165,0.00165,0.61272,0.002692910301605953779866823345,strict_trade_through_seen_but_visible_top_not_depleted,,0.00041,False,outside_quality_a_b_queue_bands,86,46204,391,1,same_touch_stable_enough,real_bbo_history_touch_stability,391,1784122383513,,0.60772,,,3,,missing,no_prior_same_touch_bbo,pass,,,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
193,l2Book,1784122384066,1784122384504006524,0.438428,buy,65447,65447,65448,1,0.005,0.0022,1,0.44,16,0,0,0,0.0072,0,not_depleted,,0.0,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,87,46757,0,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,0,1784122384066,,0.0022,,,1,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
194,trades,1784122384066,1784122384504628140,0.438884,buy,65447,65447,65448,1,0.005,0.0022,1,0.44,17,0,0,0,0.0072,0,not_depleted,,0.0,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,87,46757,0,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,0,1784122384066,,0.0022,,,1,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
195,l2Book,1784122384580,1784122384881160086,0.301623,buy,65447,65447,65448,1,0.005,0.0022,1,0.44,15,0,0,0,0.0072,0,not_depleted,,0.0,False,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,88,47271,0,2,same_touch_stable_enough,real_bbo_history_touch_stability,514,1784122384066,0.0022,0.0022,0,1,1,0,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
196,trades,1784122384925,1784122385431637531,0.507059,buy,65447,65447,65448,1,0.005,0.0022,1,0.44,15,0,0,0,0.0072,0,not_depleted,,0.0,False,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,88,47271,345,2,same_touch_stable_enough,real_bbo_history_touch_stability,859,1784122384066,0.0022,0.0022,0,1,1,0,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
197,l2Book,1784122385117,1784122385563449779,0.446869,buy,65445,65445,65446,1,0.005,0.00016,1,0.032,11,0,0,0,0.00516,0,not_depleted,,0.0,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,89,47808,0,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,0,1784122385117,,0.00016,,,1,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
198,trades,1784122385117,1784122385564082983,0.447333,buy,65445,65445,65446,1,0.005,0.00016,1,0.032,12,0,0,0,0.00516,0,not_depleted,,0.0,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,89,47808,0,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,0,1784122385117,,0.00016,,,1,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
199,l2Book,1784122385719,1784122386082951187,0.364389,buy,65441,65441,65442,1,0.005,0.00152,1,0.304,12,0,0,0,0.00652,0,not_depleted,,0.0,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,90,48410,0,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,0,1784122385719,,0.00152,,,1,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
200,trades,1784122385984,1784122386348824822,0.365241,buy,65441,65441,65442,1,0.005,0.00152,1,0.304,18,0.00152,0.00612,0.00764,0.00652,1.171779141104294478527607362,depleted_top_plus_order_proxy,quality_a,0.00191,True,,90,48410,265,1,same_touch_stable_enough,real_bbo_history_touch_stability,265,1784122385719,,0.00152,,,1,,missing,no_prior_same_touch_bbo,pass,,,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
201,trades,1784122386719,1784122386945237914,0.226656,buy,65435,65435,65436,1,0.005,0.00016,1,0.032,19,0,0,0,0.00516,0,not_depleted,,0.0,False,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,91,48946,464,1,same_touch_stable_enough,real_bbo_history_touch_stability,464,1784122386255,,0.00016,,,1,,missing,no_prior_same_touch_bbo,pass,,,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
202,l2Book,1784122386792,1784122387074677990,0.283164,buy,65430,65430,65431,1,0.005,0.12799,7,25.598,19,0,0,0,0.13299,0,not_depleted,,0.0,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,92,49483,0,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,0,1784122386792,,0.12799,,,7,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
203,trades,1784122386918,1784122387221286502,0.303736,buy,65430,65430,65431,1,0.005,0.12799,7,25.598,21,0.3,0,0.3,0.13299,2.25580870742161064741709903,depleted_top_plus_order_proxy,,0.005,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,92,49483,126,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,126,1784122386792,,0.12799,,,7,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
